"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type"
"GO103_25_13","13:45:00","13:45:00","27","17","0","0"
"GO103_25_13","14:25:00","14:28:00","102","18","0","0"
"GO103_25_14","16:07:00","16:07:00","237","1","0","0"
"GO103_25_14","17:39:00","17:39:00","233","2","0","0"
"GO103_25_14","17:59:00","17:59:00","191","3","0","0"
"GO103_25_14","18:07:00","18:07:00","13","4","0","0"
"GO103_25_14","18:17:00","18:17:00","48","5","0","0"
"GO103_25_14","18:38:00","18:38:00","141","6","0","0"
"GO103_25_17","14:45:00","14:45:00","141","1","0","0"
"GO103_25_17","15:05:00","15:05:00","4","2","0","0"
"GO103_25_17","15:10:00","15:10:00","48","3","0","0"
"GO103_25_17","15:20:00","15:20:00","13","4","0","0"
"GO103_25_17","15:33:00","15:33:00","191","5","0","0"
"GO103_25_17","15:43:00","15:43:00","83","6","0","0"
"GO103_25_17","15:53:00","15:53:00","233","7","0","0"
"GO103_25_17","16:00:00","16:00:00","198","8","0","0"
"GO103_25_17","17:25:00","17:25:00","102","9","0","0"
"GO103_25_18","16:30:00","16:30:00","90","1","0","0"
"GO103_25_18","16:46:00","16:48:00","102","2","0","0"
"GO103_25_18","17:35:00","17:35:00","26","3","0","0"
"GO103_25_18","17:40:00","17:40:00","100","4","0","0"
"GO103_25_18","17:43:00","17:43:00","74","5","0","0"
"GO103_25_18","17:47:00","17:47:00","157","6","0","0"
"GO103_25_18","17:52:00","17:52:00","204","7","0","0"
"GO103_25_18","17:59:00","17:59:00","163","8","0","0"
"GO103_25_18","18:05:00","18:05:00","21","9","0","0"
"GO103_25_18","18:12:00","18:12:00","140","10","0","0"
"GO103_25_18","18:30:00","18:30:00","198","11","0","0"
"GO103_25_18","18:37:00","18:37:00","233","12","0","0"
"GO103_25_18","18:47:00","18:47:00","83","13","0","0"
"GO103_25_18","18:57:00","18:57:00","191","14","0","0"
"GO103_25_18","19:05:00","19:05:00","13","15","0","0"
"GO103_25_18","19:16:00","19:16:00","48","16","0","0"
"GO103_25_18","19:21:00","19:21:00","4","17","0","0"
"GO103_25_18","19:41:00","19:41:00","141","18","0","0"
"GO103_25_21","22:03:00","22:03:00","141","1","0","0"
"GO103_25_21","22:25:00","22:25:00","4","2","0","0"
"GO103_25_21","22:30:00","22:30:00","48","3","0","0"
"GO103_25_21","22:40:00","22:40:00","13","4","0","0"
"GO103_25_21","22:57:00","22:57:00","191","5","0","0"
"GO103_25_21","23:07:00","23:07:00","83","6","0","0"
"GO103_25_21","23:17:00","23:17:00","233","7","0","0"
"GO103_25_21","23:24:00","23:24:00","198","8","0","0"
"GO103_25_21","23:39:00","23:39:00","140","9","0","0"
"GO103_25_21","23:46:00","23:46:00","21","10","0","0"
"GO103_25_21","23:52:00","23:52:00","163","11","0","0"
"GO103_25_21","23:59:00","23:59:00","204","12","0","0"
"GO103_25_21","24:04:00","24:04:00","157","13","0","0"
"GO103_25_21","24:08:00","24:08:00","74","14","0","0"
"GO103_25_21","24:11:00","24:11:00","100","15","0","0"
"GO103_25_21","24:16:00","24:16:00","26","16","0","0"
"GO103_25_21","24:22:00","24:22:00","27","17","0","0"
"GO103_25_21","25:00:00","25:00:00","102","18","0","0"
"GO103_25_22","18:31:00","18:31:00","102","1","0","0"
"GO103_25_22","19:14:00","19:14:00","27","2","0","0"
"GO103_25_22","19:20:00","19:20:00","26","3","0","0"
"GO103_25_22","19:25:00","19:25:00","100","4","0","0"
"GO103_25_22","19:28:00","19:28:00","74","5","0","0"
"GO103_25_22","19:32:00","19:32:00","157","6","0","0"
"GO103_25_22","19:37:00","19:37:00","204","7","0","0"
"GO103_25_22","19:44:00","19:44:00","163","8","0","0"
"GO103_25_22","19:50:00","19:50:00","21","9","0","0"
"GO103_25_22","19:57:00","19:57:00","140","10","0","0"
"GO103_25_22","20:13:00","20:13:00","198","11","0","0"
"GO103_25_22","20:25:00","20:25:00","233","12","0","0"
"GO103_25_22","20:34:00","20:34:00","83","13","0","0"
"GO103_25_22","20:44:00","20:44:00","191","14","0","0"
"GO103_25_22","20:52:00","20:52:00","13","15","0","0"
"GO103_25_22","21:02:00","21:02:00","48","16","0","0"
"GO103_25_22","21:07:00","21:07:00","4","17","0","0"
"GO103_25_22","21:27:00","21:27:00","141","18","0","0"
"GO103_25_26","20:50:00","20:50:00","102","1","0","0"
"GO103_25_26","21:28:00","21:28:00","27","2","0","0"
"GO103_25_26","21:34:00","21:34:00","26","3","0","0"
"GO103_25_26","21:39:00","21:39:00","100","4","0","0"
"GO103_25_26","21:42:00","21:42:00","74","5","0","0"
"GO103_25_26","21:46:00","21:46:00","157","6","0","0"
"GO103_25_26","21:51:00","21:51:00","204","7","0","0"
"GO103_25_26","21:58:00","21:58:00","163","8","0","0"
"GO103_25_26","22:04:00","22:04:00","21","9","0","0"
"GO103_25_26","22:11:00","22:11:00","140","10","0","0"
"GO103_25_26","22:27:00","22:27:00","198","11","0","0"
"GO103_25_26","22:33:00","22:33:00","233","12","0","0"
"GO103_25_26","22:44:00","22:44:00","83","13","0","0"
"GO103_25_26","22:54:00","22:54:00","191","14","0","0"
"GO103_25_26","23:02:00","23:02:00","13","15","0","0"
"GO103_25_26","23:12:00","23:12:00","48","16","0","0"
"GO103_25_26","23:17:00","23:17:00","4","17","0","0"
"GO103_25_26","23:37:00","23:37:00","141","18","0","0"
"GO103_25_31","04:10:00","04:10:00","198","1","0","0"
"GO103_25_31","04:26:00","04:26:00","140","2","0","0"
"GO103_25_31","04:33:00","04:33:00","21","3","0","0"
"GO103_25_31","04:40:00","04:40:00","163","4","0","0"
"GO103_25_31","04:47:00","04:47:00","204","5","0","0"
"GO103_25_31","04:52:00","04:52:00","157","6","0","0"
"GO103_25_31","04:56:00","04:56:00","74","7","0","0"
"GO103_25_31","04:59:00","04:59:00","100","8","0","0"
"GO103_25_31","05:04:00","05:04:00","26","9","0","0"
"GO103_25_31","05:10:00","05:10:00","27","10","0","0"
"GO103_25_32","00:40:00","00:40:00","27","1","0","0"
"GO103_25_32","00:46:00","00:46:00","26","2","0","0"
"GO103_25_32","00:52:00","00:52:00","100","3","0","0"
"GO103_25_32","00:56:00","00:56:00","74","4","0","0"
"GO103_25_32","01:01:00","01:01:00","157","5","0","0"
"GO103_25_32","01:08:00","01:08:00","204","6","0","0"
"GO103_25_32","01:16:00","01:16:00","163","7","0","0"
"GO103_25_32","01:22:00","01:22:00","21","8","0","0"
"GO103_25_32","01:29:00","01:29:00","140","9","0","0"
"GO103_25_32","01:45:00","01:45:00","198","10","0","0"
"GO103_25_35","05:22:00","05:22:00","198","1","0","0"
"GO103_25_35","05:39:00","05:39:00","140","2","0","0"
"GO103_25_35","05:46:00","05:46:00","21","3","0","0"
"GO103_25_35","05:53:00","05:53:00","163","4","0","0"
"GO103_25_35","06:00:00","06:00:00","204","5","0","0"
"GO103_25_35","06:04:00","06:04:00","157","6","0","0"
"GO103_25_35","06:08:00","06:08:00","74","7","0","0"
"GO103_25_35","06:12:00","06:12:00","100","8","0","0"
"GO103_25_35","06:17:00","06:17:00","26","9","0","0"
"GO103_25_35","06:23:00","06:23:00","27","10","0","0"
"GO103_25_35","06:49:00","06:49:00","132","11","0","0"
"GO103_25_35","07:04:00","07:05:00","102","12","0","0"
"GO103_25_35","07:23:00","07:23:00","90","13","0","0"
"GO103_25_35","07:35:00","07:35:00","118","14","0","0"
"GO103_25_36","11:31:00","11:31:00","27","1","0","0"
"GO103_25_36","11:37:00","11:37:00","26","2","0","0"
"GO103_25_36","11:42:00","11:42:00","100","3","0","0"
"GO103_25_36","11:45:00","11:45:00","74","4","0","0"
"GO103_25_36","11:49:00","11:49:00","157","5","0","0"
"GO103_25_36","11:54:00","11:54:00","204","6","0","0"
"GO103_25_36","12:01:00","12:01:00","163","7","0","0"
"GO103_25_36","12:08:00","12:08:00","21","8","0","0"
"GO103_25_36","12:15:00","12:15:00","140","9","0","0"
"GO103_25_36","12:31:00","12:31:00","198","10","0","0"
"GO103_25_37","05:47:00","05:47:00","198","1","0","0"
"GO103_25_37","06:04:00","06:04:00","140","2","0","0"
"GO103_25_37","06:11:00","06:11:00","21","3","0","0"
"GO103_25_37","06:18:00","06:18:00","163","4","0","0"
"GO103_25_37","06:25:00","06:25:00","204","5","0","0"
"GO103_25_37","06:29:00","06:29:00","157","6","0","0"
"GO103_25_37","06:33:00","06:33:00","74","7","0","0"
"GO103_25_37","06:37:00","06:37:00","100","8","0","0"
"GO103_25_37","06:42:00","06:42:00","26","9","0","0"
"GO103_25_37","06:48:00","06:48:00","27","10","0","0"
"GO103_25_37","07:08:00","07:08:00","92","11","0","0"
"GO103_25_37","07:15:00","07:15:00","132","12","0","0"
"GO103_25_37","07:28:00","07:29:00","102","13","0","0"
"GO103_25_37","07:47:00","07:47:00","90","14","0","0"
"GO103_25_37","07:55:00","07:55:00","118","15","0","0"
"GO103_25_38","13:31:00","13:31:00","27","1","0","0"
"GO103_25_38","13:37:00","13:37:00","26","2","0","0"
"GO103_25_38","13:42:00","13:42:00","100","3","0","0"
"GO103_25_38","13:45:00","13:45:00","74","4","0","0"
"GO103_25_38","13:49:00","13:49:00","157","5","0","0"
"GO103_25_38","13:54:00","13:54:00","204","6","0","0"
"GO103_25_38","14:01:00","14:01:00","163","7","0","0"
"GO103_25_38","14:08:00","14:08:00","21","8","0","0"
"GO103_25_38","14:15:00","14:15:00","140","9","0","0"
"GO103_25_38","14:31:00","14:31:00","198","10","0","0"
"GO103_25_39","06:15:00","06:15:00","198","1","0","0"
"GO103_25_39","06:32:00","06:32:00","140","2","0","0"
"GO103_25_39","06:39:00","06:39:00","21","3","0","0"
"GO103_25_39","06:46:00","06:46:00","163","4","0","0"
"GO103_25_39","06:53:00","06:53:00","204","5","0","0"
"GO103_25_39","06:57:00","06:57:00","157","6","0","0"
"GO103_25_39","07:01:00","07:01:00","74","7","0","0"
"GO103_25_39","07:05:00","07:05:00","100","8","0","0"
"GO103_25_39","07:10:00","07:10:00","26","9","0","0"
"GO103_25_39","07:16:00","07:16:00","27","10","0","0"
"GO103_25_39","07:59:00","08:00:00","102","11","0","0"
"GO103_25_39","08:20:00","08:20:00","237","12","0","0"
"GO103_25_40","17:15:00","17:15:00","27","1","0","0"
"GO103_25_40","17:21:00","17:21:00","26","2","0","0"
"GO103_25_40","17:26:00","17:26:00","100","3","0","0"
"GO103_25_40","17:30:00","17:30:00","74","4","0","0"
"GO103_25_40","17:34:00","17:34:00","157","5","0","0"
"GO103_25_40","17:39:00","17:39:00","204","6","0","0"
"GO103_25_40","17:47:00","17:47:00","163","7","0","0"
"GO103_25_40","17:53:00","17:53:00","21","8","0","0"
"GO103_25_40","18:00:00","18:00:00","140","9","0","0"
"GO103_25_40","18:16:00","18:16:00","198","10","0","0"
"GO103_25_41","07:14:00","07:14:00","198","1","0","0"
"GO103_25_41","07:30:00","07:30:00","140","2","0","0"
"GO103_25_41","07:37:00","07:37:00","21","3","0","0"
"GO103_25_41","07:44:00","07:44:00","163","4","0","0"
"GO103_25_41","07:51:00","07:51:00","204","5","0","0"
"GO103_25_41","07:56:00","07:56:00","157","6","0","0"
"GO103_25_41","08:00:00","08:00:00","74","7","0","0"
"GO103_25_41","08:03:00","08:03:00","100","8","0","0"
"GO103_25_41","08:08:00","08:08:00","26","9","0","0"
"GO103_25_41","08:14:00","08:14:00","27","10","0","0"
"GO103_25_42","17:13:00","17:13:00","237","1","0","0"
"GO103_25_42","17:34:00","17:36:00","102","2","0","0"
"GO103_25_42","18:15:00","18:15:00","27","3","0","0"
"GO103_25_42","18:21:00","18:21:00","26","4","0","0"
"GO103_25_42","18:26:00","18:26:00","100","5","0","0"
"GO103_25_42","18:29:00","18:29:00","74","6","0","0"
"GO103_25_42","18:33:00","18:33:00","157","7","0","0"
"GO103_25_42","18:38:00","18:38:00","204","8","0","0"
"GO103_25_42","18:45:00","18:45:00","163","9","0","0"
"GO103_25_42","18:51:00","18:51:00","21","10","0","0"
"GO103_25_42","18:58:00","18:58:00","140","11","0","0"
"GO103_25_42","19:14:00","19:14:00","198","12","0","0"
"GO103_25_43","14:03:00","14:03:00","198","1","0","0"
"GO103_25_43","14:20:00","14:20:00","140","2","0","0"
"GO103_25_43","14:27:00","14:27:00","21","3","0","0"
"GO103_25_43","14:35:00","14:35:00","163","4","0","0"
"GO103_25_43","14:42:00","14:42:00","204","5","0","0"
"GO103_25_43","14:47:00","14:47:00","157","6","0","0"
"GO103_25_43","14:51:00","14:51:00","74","7","0","0"
"GO103_25_43","14:54:00","14:54:00","100","8","0","0"
"GO103_25_43","14:59:00","14:59:00","26","9","0","0"
"GO103_25_43","15:05:00","15:05:00","27","10","0","0"
"GO103_25_44","18:28:00","18:28:00","237","1","0","0"
"GO103_25_44","18:47:00","18:48:00","102","2","0","0"
"GO103_25_44","19:30:00","19:30:00","27","3","0","0"
"GO103_25_44","19:36:00","19:36:00","26","4","0","0"
"GO103_25_44","19:41:00","19:41:00","100","5","0","0"
"GO103_25_44","19:44:00","19:44:00","74","6","0","0"
"GO103_25_44","19:48:00","19:48:00","157","7","0","0"
"GO103_25_44","19:53:00","19:53:00","204","8","0","0"
"GO103_25_44","20:00:00","20:00:00","163","9","0","0"
"GO103_25_44","20:06:00","20:06:00","21","10","0","0"
"GO103_25_44","20:13:00","20:13:00","140","11","0","0"
"GO103_25_44","20:29:00","20:29:00","198","12","0","0"
"GO103_25_45","16:10:00","16:10:00","198","1","0","0"
"GO103_25_45","16:29:00","16:29:00","140","2","0","0"
"GO103_25_45","16:36:00","16:36:00","21","3","0","0"
"GO103_25_45","16:44:00","16:44:00","163","4","0","0"
"GO103_25_45","16:51:00","16:51:00","204","5","0","0"
"GO103_25_45","16:56:00","16:56:00","157","6","0","0"
"GO103_25_45","17:00:00","17:00:00","74","7","0","0"
"GO103_25_45","17:03:00","17:03:00","100","8","0","0"
"GO103_25_45","17:08:00","17:08:00","26","9","0","0"
"GO103_25_45","17:14:00","17:14:00","27","10","0","0"
"GO103_25_45","17:51:00","17:52:00","102","11","0","0"
"GO103_25_46","20:36:00","20:36:00","27","1","0","0"
"GO103_25_46","20:42:00","20:42:00","26","2","0","0"
"GO103_25_46","20:47:00","20:47:00","100","3","0","0"
"GO103_25_46","20:50:00","20:50:00","74","4","0","0"
"GO103_25_46","20:54:00","20:54:00","157","5","0","0"
"GO103_25_46","20:59:00","20:59:00","204","6","0","0"
"GO103_25_46","21:06:00","21:06:00","163","7","0","0"
"GO103_25_46","21:12:00","21:12:00","21","8","0","0"
"GO103_25_46","21:19:00","21:19:00","140","9","0","0"
"GO103_25_46","21:35:00","21:35:00","198","10","0","0"
"GO103_25_47","21:07:00","21:07:00","198","1","0","0"
"GO103_25_47","21:24:00","21:24:00","140","2","0","0"
"GO103_25_47","21:31:00","21:31:00","21","3","0","0"
"GO103_25_47","21:38:00","21:38:00","163","4","0","0"
"GO103_25_47","21:45:00","21:45:00","204","5","0","0"
"GO103_25_47","21:49:00","21:49:00","157","6","0","0"
"GO103_25_47","21:53:00","21:53:00","74","7","0","0"
"GO103_25_47","21:57:00","21:57:00","100","8","0","0"
"GO103_25_47","22:02:00","22:02:00","26","9","0","0"
"GO103_25_47","22:08:00","22:08:00","27","10","0","0"
"GO103_25_47","22:45:00","22:45:00","102","11","0","0"
"GO103_25_48","22:53:00","22:53:00","102","1","0","0"
"GO103_25_48","23:33:00","23:33:00","27","2","0","0"
"GO103_25_48","23:39:00","23:39:00","26","3","0","0"
"GO103_25_48","23:44:00","23:44:00","100","4","0","0"
"GO103_25_48","23:48:00","23:48:00","74","5","0","0"
"GO103_25_48","23:53:00","23:53:00","157","6","0","0"
"GO103_25_48","23:58:00","23:58:00","204","7","0","0"
"GO103_25_48","24:06:00","24:06:00","163","8","0","0"
"GO103_25_48","24:12:00","24:12:00","21","9","0","0"
"GO103_25_48","24:19:00","24:19:00","140","10","0","0"
"GO103_25_48","24:35:00","24:35:00","198","11","0","0"
"GO103_25_49","21:59:00","21:59:00","198","1","0","0"
"GO103_25_49","22:16:00","22:16:00","140","2","0","0"
"GO103_25_49","22:24:00","22:24:00","21","3","0","0"
"GO103_25_49","22:31:00","22:31:00","163","4","0","0"
"GO103_25_49","22:39:00","22:39:00","204","5","0","0"
"GO103_25_49","22:43:00","22:43:00","157","6","0","0"
"GO103_25_49","22:47:00","22:47:00","74","7","0","0"
"GO103_25_49","22:51:00","22:51:00","100","8","0","0"
"GO103_25_49","22:56:00","22:56:00","26","9","0","0"
"GO103_25_49","23:04:00","23:04:00","27","10","0","0"
"GO103_25_49","23:40:00","23:40:00","102","11","0","0"
"GO103_25_56","05:38:00","05:38:00","27","1","0","0"
"GO103_25_56","05:44:00","05:44:00","26","2","0","0"
"GO103_25_56","05:49:00","05:49:00","100","3","0","0"
"GO103_25_56","05:52:00","05:52:00","74","4","0","0"
"GO103_25_56","05:56:00","05:56:00","157","5","0","0"
"GO103_25_56","06:01:00","06:01:00","204","6","0","0"
"GO103_25_56","06:08:00","06:08:00","163","7","0","0"
"GO103_25_57","06:37:00","06:37:00","163","1","0","0"
"GO103_25_57","06:44:00","06:44:00","204","2","0","0"
"GO103_25_57","06:49:00","06:49:00","157","3","0","0"
"GO103_25_57","06:53:00","06:53:00","74","4","0","0"
"GO103_25_57","06:56:00","06:56:00","100","5","0","0"
"GO103_25_57","07:01:00","07:01:00","26","6","0","0"
"GO103_25_57","07:07:00","07:07:00","27","7","0","0"
"GO103_25_58","07:38:00","07:38:00","27","1","0","0"
"GO103_25_58","07:44:00","07:44:00","26","2","0","0"
"GO103_25_58","07:49:00","07:49:00","100","3","0","0"
"GO103_25_58","07:52:00","07:52:00","74","4","0","0"
"GO103_25_58","07:56:00","07:56:00","157","5","0","0"
"GO103_25_58","08:01:00","08:01:00","204","6","0","0"
"GO103_25_58","08:08:00","08:08:00","163","7","0","0"
"GO103_25_59","08:29:00","08:29:00","163","1","0","0"
"GO103_25_59","08:36:00","08:36:00","204","2","0","0"
"GO103_25_59","08:41:00","08:41:00","157","3","0","0"
"GO103_25_59","08:45:00","08:45:00","74","4","0","0"
"GO103_25_59","08:48:00","08:48:00","100","5","0","0"
"GO103_25_59","08:53:00","08:53:00","26","6","0","0"
"GO103_25_59","08:59:00","08:59:00","27","7","0","0"
"GO103_25_60","08:33:00","08:33:00","27","1","0","0"
"GO103_25_60","08:39:00","08:39:00","26","2","0","0"
"GO103_25_60","08:44:00","08:44:00","100","3","0","0"
"GO103_25_60","08:47:00","08:47:00","74","4","0","0"
"GO103_25_60","08:51:00","08:51:00","157","5","0","0"
"GO103_25_60","08:56:00","08:56:00","204","6","0","0"
"GO103_25_60","09:03:00","09:03:00","163","7","0","0"
"GO103_25_61","09:40:00","09:40:00","163","1","0","0"
"GO103_25_61","09:47:00","09:47:00","204","2","0","0"
"GO103_25_61","09:52:00","09:52:00","157","3","0","0"
"GO103_25_61","09:56:00","09:56:00","74","4","0","0"
"GO103_25_61","09:59:00","09:59:00","100","5","0","0"
"GO103_25_61","10:04:00","10:04:00","26","6","0","0"
"GO103_25_61","10:10:00","10:10:00","27","7","0","0"
"GO103_25_62","09:01:00","09:03:00","102","1","0","0"
"GO103_25_62","09:36:00","09:36:00","27","2","0","0"
"GO103_25_62","09:42:00","09:42:00","26","3","0","0"
"GO103_25_62","09:47:00","09:47:00","100","4","0","0"
"GO103_25_62","09:50:00","09:50:00","74","5","0","0"
"GO103_25_62","09:54:00","09:54:00","157","6","0","0"
"GO103_25_62","09:59:00","09:59:00","204","7","0","0"
"GO103_25_62","10:06:00","10:06:00","163","8","0","0"
"GO103_25_63","10:40:00","10:40:00","163","1","0","0"
"GO103_25_63","10:47:00","10:47:00","204","2","0","0"
"GO103_25_63","10:52:00","10:52:00","157","3","0","0"
"GO103_25_63","10:56:00","10:56:00","74","4","0","0"
"GO103_25_63","10:59:00","10:59:00","100","5","0","0"
"GO103_25_63","11:04:00","11:04:00","26","6","0","0"
"GO103_25_63","11:10:00","11:10:00","27","7","0","0"
"GO103_25_64","10:32:00","10:32:00","27","1","0","0"
"GO103_25_64","10:38:00","10:38:00","26","2","0","0"
"GO103_25_64","10:43:00","10:43:00","100","3","0","0"
"GO103_25_64","10:46:00","10:46:00","74","4","0","0"
"GO103_25_64","10:50:00","10:50:00","157","5","0","0"
"GO103_25_64","10:55:00","10:55:00","204","6","0","0"
"GO103_25_64","11:02:00","11:02:00","163","7","0","0"
"GO103_25_67","11:40:00","11:40:00","163","1","0","0"
"GO103_25_67","11:47:00","11:47:00","204","2","0","0"
"GO103_25_67","11:52:00","11:52:00","157","3","0","0"
"GO103_25_67","11:56:00","11:56:00","74","4","0","0"
"GO103_25_67","11:59:00","11:59:00","100","5","0","0"
"GO103_25_67","12:04:00","12:04:00","26","6","0","0"
"GO103_25_67","12:10:00","12:10:00","27","7","0","0"
"GO103_25_68","12:31:00","12:31:00","27","1","0","0"
"GO103_25_68","12:37:00","12:37:00","26","2","0","0"
"GO103_25_68","12:42:00","12:42:00","100","3","0","0"
"GO103_25_68","12:45:00","12:45:00","74","4","0","0"
"GO103_25_68","12:49:00","12:49:00","157","5","0","0"
"GO103_25_68","12:54:00","12:54:00","204","6","0","0"
"GO103_25_68","13:01:00","13:01:00","163","7","0","0"
"GO103_25_69","13:40:00","13:40:00","163","1","0","0"
"GO103_25_69","13:47:00","13:47:00","204","2","0","0"
"GO103_25_69","13:52:00","13:52:00","157","3","0","0"
"GO103_25_69","13:56:00","13:56:00","74","4","0","0"
"GO103_25_69","13:59:00","13:59:00","100","5","0","0"
"GO103_25_69","14:04:00","14:04:00","26","6","0","0"
"GO103_25_69","14:10:00","14:10:00","27","7","0","0"
"GO103_25_71","15:34:00","15:34:00","163","1","0","0"
"GO103_25_71","15:41:00","15:41:00","204","2","0","0"
"GO103_25_71","15:46:00","15:46:00","157","3","0","0"
"GO103_25_71","15:50:00","15:50:00","74","4","0","0"
"GO103_25_71","15:53:00","15:53:00","100","5","0","0"
"GO103_25_71","15:58:00","15:58:00","26","6","0","0"
"GO103_25_71","16:04:00","16:04:00","27","7","0","0"
"GO103_25_73","17:31:00","17:31:00","163","1","0","0"
"GO103_25_73","17:38:00","17:38:00","204","2","0","0"
"GO103_25_73","17:43:00","17:43:00","157","3","0","0"
"GO103_25_73","17:47:00","17:47:00","74","4","0","0"
"GO103_25_73","17:51:00","17:51:00","100","5","0","0"
"GO103_25_73","17:56:00","17:56:00","26","6","0","0"
"GO103_25_73","18:03:00","18:03:00","27","7","0","0"
"GO103_25_74","14:31:00","14:31:00","27","1","0","0"
"GO103_25_74","14:37:00","14:37:00","26","2","0","0"
"GO103_25_74","14:42:00","14:42:00","100","3","0","0"
"GO103_25_74","14:45:00","14:45:00","74","4","0","0"
"GO103_25_74","14:49:00","14:49:00","157","5","0","0"
"GO103_25_74","14:54:00","14:54:00","204","6","0","0"
"GO103_25_74","15:01:00","15:01:00","163","7","0","0"
"GO103_25_75","18:31:00","18:31:00","163","1","0","0"
"GO103_25_75","18:38:00","18:38:00","204","2","0","0"
"GO103_25_75","18:43:00","18:43:00","157","3","0","0"
"GO103_25_75","18:47:00","18:47:00","74","4","0","0"
"GO103_25_75","18:51:00","18:51:00","100","5","0","0"
"GO103_25_75","18:56:00","18:56:00","26","6","0","0"
"GO103_25_75","19:03:00","19:03:00","27","7","0","0"
"GO103_25_76","15:10:00","15:10:00","102","1","0","0"
"GO103_25_76","15:14:00","15:14:00","86","2","1","1"
"GO103_25_76","15:24:00","15:24:00","132","3","0","0"
"GO103_25_76","15:49:00","15:49:00","27","4","0","0"
"GO103_25_76","15:55:00","15:55:00","26","5","0","0"
"GO103_25_76","16:00:00","16:00:00","100","6","0","0"
"GO103_25_76","16:03:00","16:03:00","74","7","0","0"
"GO103_25_76","16:07:00","16:07:00","157","8","0","0"
"GO103_25_76","16:12:00","16:12:00","204","9","0","0"
"GO103_25_76","16:19:00","16:19:00","163","10","0","0"
"GO103_25_77","19:31:00","19:31:00","163","1","0","0"
"GO103_25_77","19:38:00","19:38:00","204","2","0","0"
"GO103_25_77","19:43:00","19:43:00","157","3","0","0"
"GO103_25_77","19:47:00","19:47:00","74","4","0","0"
"GO103_25_77","19:51:00","19:51:00","100","5","0","0"
"GO103_25_77","19:56:00","19:56:00","26","6","0","0"
"GO103_25_77","20:03:00","20:03:00","27","7","0","0"
"GO103_25_78","16:27:00","16:27:00","27","1","0","0"
"GO103_25_78","16:33:00","16:33:00","26","2","0","0"
"GO103_25_78","16:38:00","16:38:00","100","3","0","0"
"GO103_25_78","16:41:00","16:41:00","74","4","0","0"
"GO103_25_78","16:45:00","16:45:00","157","5","0","0"
"GO103_25_78","16:49:00","16:49:00","204","6","0","0"
"GO103_25_78","16:57:00","16:57:00","163","7","0","0"
"GO103_25_79","23:30:00","23:30:00","163","1","0","0"
"GO103_25_79","23:37:00","23:37:00","204","2","0","0"
"GO103_25_79","23:41:00","23:41:00","157","3","0","0"
"GO103_25_79","23:45:00","23:45:00","74","4","0","0"
"GO103_25_79","23:49:00","23:49:00","100","5","0","0"
"GO103_25_79","23:54:00","23:54:00","26","6","0","0"
"GO103_25_79","24:00:00","24:00:00","27","7","0","0"
"GO103_25_79","24:41:00","24:41:00","102","8","0","0"
"GO103_25_80","16:27:00","16:27:00","118","1","0","0"
"GO103_25_80","16:42:00","16:42:00","90","2","0","0"
"GO103_25_80","16:58:00","16:59:00","102","3","0","0"
"GO103_25_80","17:13:00","17:13:00","132","4","0","0"
"GO103_25_80","17:21:00","17:21:00","92","5","0","0"
"GO103_25_80","17:41:00","17:41:00","27","6","0","0"
"GO103_25_80","17:47:00","17:47:00","26","7","0","0"
"GO103_25_80","17:52:00","17:52:00","100","8","0","0"
"GO103_25_80","17:55:00","17:55:00","74","9","0","0"
"GO103_25_80","17:59:00","17:59:00","157","10","0","0"
"GO103_25_80","18:04:00","18:04:00","204","11","0","0"
"GO103_25_80","18:11:00","18:11:00","163","12","0","0"
"GO103_25_82","18:38:00","18:38:00","27","1","0","0"
"GO103_25_82","18:44:00","18:44:00","26","2","0","0"
"GO103_25_82","18:49:00","18:49:00","100","3","0","0"
"GO103_25_82","18:52:00","18:52:00","74","4","0","0"
"GO103_25_82","18:56:00","18:56:00","157","5","0","0"
"GO103_25_82","19:01:00","19:01:00","204","6","0","0"
"GO103_25_82","19:08:00","19:08:00","163","7","0","0"
"GO103_25_84","22:36:00","22:36:00","27","1","0","0"
"GO103_25_84","22:42:00","22:42:00","26","2","0","0"
"GO103_25_84","22:47:00","22:47:00","100","3","0","0"
"GO103_25_84","22:50:00","22:50:00","74","4","0","0"
"GO103_25_84","22:54:00","22:54:00","157","5","0","0"
"GO103_25_84","22:59:00","22:59:00","204","6","0","0"
"GO103_25_84","23:06:00","23:06:00","163","7","0","0"
"GO103_25_90","05:57:00","05:57:00","198","1","0","0"
"GO103_25_90","06:03:00","06:03:00","233","2","0","0"
"GO103_25_90","06:13:00","06:13:00","83","3","0","0"
"GO103_25_90","06:23:00","06:23:00","191","4","0","0"
"GO103_25_90","06:33:00","06:33:00","13","5","0","0"
"GO103_25_90","06:43:00","06:43:00","48","6","0","0"
"GO103_25_90","06:48:00","06:48:00","4","7","0","0"
"GO103_25_91","07:13:00","07:13:00","4","1","0","0"
"GO103_25_91","07:18:00","07:18:00","48","2","0","0"
"GO103_25_91","07:28:00","07:28:00","13","3","0","0"
"GO103_25_91","07:37:00","07:37:00","191","4","0","0"
"GO103_25_91","07:47:00","07:47:00","83","5","0","0"
"GO103_25_92","08:26:00","08:26:00","83","1","0","0"
"GO103_25_92","08:36:00","08:36:00","191","2","0","0"
"GO103_25_92","08:44:00","08:44:00","13","3","0","0"
"GO103_25_92","08:54:00","08:54:00","48","4","0","0"
