from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
33,33,,,246106124610632+1847210+0,246106124610632+1846588+0,1,
33,33,,,246106124610633+1847210+0,246106124610633+1846588+0,1,
33,33,,,246103224610433+1847211+0,246104124610413+1846592+0,1,
33,33,,,246099724610003+1847255+0,246099724610003+1846599+0,1,
33,33,,,246099724610004+1847255+0,246099724610004+1846599+0,1,
33,33,,,246108924610912+1847255+0,246108924610912+1846599+0,1,
33,33,,,246108924610913+1847255+0,246108924610913+1846599+0,1,
33,33,,,246109524611753+1847255+0,246109524611753+1846599+0,1,
33,33,,,246101524611765+1847256+0,246101524611765+1846600+0,1,
33,33,,,246103224610411+1847257+0,246103224610341+1846602+0,1,
33,33,,,246103224610413+1847257+0,246103224610343+1846602+0,1,
33,33,,,246106124610634+1847261+0,246106124610634+1846608+0,1,
33,33,,,246108924610912+1847261+0,246108924610912+1846608+0,1,
33,33,,,246109524611751+1847261+0,246109524611751+1846608+0,1,
33,33,,,246103224610331+1847264+0,246103224610401+1846610+0,1,
33,33,,,246103924610413+1847264+0,246104124610413+1846611+0,1,
33,33,,,246106724610841+1847265+0,246106724610841+1846615+0,1,
33,33,,,246109524611751+1847265+0,246109524611751+1846615+0,1,
33,33,,,246101524611765+1847266+0,246101524610295+1846616+0,1,
33,33,,,246104624610562+1847272+0,246104624610562+1846622+0,1,
33,33,,,246104624610564+1847272+0,246104624610564+1846622+0,1,
33,33,,,246110024611776+1857960+0,246110024611776+1857295+0,1,
33,33,,,246099524609956+1857982+0,246099524609956+1857331+0,1,
33,33,,,246099624609967+1857983+0,246099624609967+1857332+0,1,
33,33,,,246109424611717+1857989+0,246109424611717+1857338+0,1,
33,33,,,246106024610656+1858010+0,246106024610656+1857370+0,1,
33,33,,,246108724610877+1858011+0,246108724610877+1857371+0,1,
33,33,,,246106024610656+1858030+0,246106024610656+1857401+0,1,
33,33,,,246108724610877+1858031+0,246108724610877+1857402+0,1,
33,33,,,246099524609956+1858041+0,246099524609956+1857429+0,1,
33,33,,,246100924610306+1858047+0,246100924610306+1857435+0,1,
33,33,,,246108724610877+1858050+0,246108724610877+1857438+0,1,
33,33,,,246106624610807+1858072+0,246106624610807+1857471+0,1,
33,33,,,246107224610866+1858073+0,246107224610866+1857469+0,1,
33,33,,,246099624609967+1858094+0,246099624609967+1857502+0,1,
33,33,,,246100324610037+1858096+0,246100324610037+1857504+0,1,
33,33,,,246106024610656+1858117+0,246106024610656+1857547+0,1,
33,33,,,246099624609967+1858131+0,246099624609967+1857578+0,1,
33,33,,,246105124610586+1858138+0,246105124610586+1857585+0,1,
33,33,,,246108824610931+1858138+0,246108824610931+1857585+0,1,
33,33,,,246099524609956+1858150+0,246099524609956+1857614+0,1,
33,33,,,246103524610446+1858181+0,246103524610446+1857660+0,1,
33,33,,,246105124610586+1858181+0,246105124610586+1857660+0,1,
33,33,,,246108824610931+1858181+0,246108824610931+1857660+0,1,
33,33,,,246099624609967+1858212+0,246099624609967+1857690+0,1,
33,33,,,246106024610651+1858219+0,246106024610651+1857697+0,1,
33,33,,,246099524609956+1858240+0,246099524609956+1857727+0,1,
33,33,,,246105124610586+1858244+0,246105124610586+1857735+0,1,
33,33,,,246108824610931+1858244+0,246108824610931+1857735+0,1,
33,33,,,246108824610936+1858244+0,246108824610936+1857735+0,1,
33,33,,,246099524609956+1858259+0,246099524609956+1857765+0,1,
33,33,,,246106624610807+1858266+0,246106624610807+1857772+0,1,
33,33,,,246108824610931+1858267+0,246108824610931+1857773+0,1,
33,33,,,246106024610656+1858286+0,246106024610656+1857812+0,1,
33,33,,,246105924610597+1858287+0,246105924610597+1857813+0,1,
33,33,,,246099624609967+1858299+0,246099624609967+1857844+0,1,
33,33,,,246100224610026+1858300+0,246100224610026+1857845+0,1,
33,33,,,246101024610527+1858305+0,246101024610527+1857850+0,1,
33,33,,,246106024610656+1858306+0,246106024610656+1857851+0,1,
33,33,,,246107224610866+1858306+0,246107224610866+1857851+0,1,
33,33,,,246106024610651+1858326+0,246106024610651+1857881+0,1,
33,33,,,246106024610651+1858346+0,246106024610651+1857911+0,1,
33,33,,,246103524610444+1858355+0,246103524610444+1857921+0,1,
33,33,,,246105924610597+1858356+0,246105924610597+1857922+0,1,
33,33,,,246099724610002+1846635+0,246099724610002+1846344+1,1,
33,33,,,246101124610282+1846635+0,246101124610282+1846344+1,1,
33,33,,,246106124610633+1846635+0,246106124610633+1846344+1,1,
33,33,,,246109524611751+1846635+0,246109524611751+1846344+1,1,
33,33,,,246103424610343+1846637+0,246103424610343+1846344+1,1,
33,33,,,246103224610331+1846638+0,246103224610331+1846346+1,1,
33,33,,,246100424610062+1846648+1,246100424610052+1846369+1,1,
33,33,,,246103224610363+1846648+1,246103424610343+1846371+1,1,
33,33,,,246103924610431+1846648+1,246103924610411+1846372+1,1,
33,33,,,246104624610572+1846648+1,246104624610562+1846369+1,1,
33,33,,,246099724610003+1846660+1,246099724610003+1846376+1,1,
33,33,,,246101124610284+1846660+1,246101124610284+1846376+1,1,
33,33,,,246104624610562+1846660+1,246104624610562+1846376+1,1,
33,33,,,246106724610842+1846660+1,246106724610842+1846376+1,1,
33,33,,,246099224609934+1846660+1,246099224609934+1846381+1,1,
33,33,,,246099724610001+1846660+1,246099724610001+1846381+1,1,
33,33,,,246101124610284+1846660+1,246101124610284+1846381+1,1,
33,33,,,246104624610561+1846660+1,246104624610561+1846381+1,1,
33,33,,,246106724610843+1846660+1,246106724610843+1846381+1,1,
33,33,,,246108924610912+1846660+1,246108924610912+1846381+1,1,
33,33,,,246105024611765+1846661+1,246101524611765+1846377+1,1,
33,33,,,246103424610343+1846662+1,246103224610433+1846382+1,1,
33,33,,,246103924610412+1846663+1,246103224610402+1846378+1,1,
33,33,,,246106724610841+1846671+1,246106724610841+1846389+1,1,
33,33,,,246109524611752+1846671+1,246109524611752+1846389+1,1,
33,33,,,246100624610063+1846673+1,246100624610063+1846390+1,1,
33,33,,,246103924610411+1846674+1,246103224610401+1846391+1,1,
33,33,,,246103624610435+1846675+1,246103424610365+1846390+1,1,
33,33,,,246099724610003+1846676+1,246099724610003+1846415+1,1,
33,33,,,246106724610842+1846676+1,246106724610842+1846415+1,1,
33,33,,,246106724610844+1846676+1,246106724610844+1846415+1,1,
33,33,,,246099424610015+1846677+1,246099424610015+1846416+1,1,
33,33,,,246099724610003+1846701+1,246099724610003+1846429+1,1,
33,33,,,246101524611765+1846702+1,246104324611765+1846430+1,1,
33,33,,,246099724610002+1846710+1,246099724610002+1846436+1,1,
33,33,,,246100424610052+1846710+1,246100424610052+1846436+1,1,
33,33,,,246104624610563+1846710+1,246104624610563+1846436+1,1,
33,33,,,246109524611752+1846710+1,246109524611752+1846436+1,1,
33,33,,,246104624610563+1846713+1,246104624610563+1846436+1,1,
33,33,,,246109524611752+1846713+1,246109524611752+1846436+1,1,
33,33,,,246109524611753+1846713+1,246109524611753+1846436+1,1,
33,33,,,246109524611754+1846713+1,246109524611754+1846436+1,1,
33,33,,,246099724610002+1846717+1,246099724610002+1846440+1,1,
33,33,,,246106724610841+1846717+1,246106724610841+1846440+1,1,
33,33,,,246108924610912+1846717+1,246108924610912+1846440+1,1,
33,33,,,246108924610913+1846717+1,246108924610913+1846440+1,1,
33,33,,,246099424610015+1846718+1,246099424610015+1846441+1,1,
33,33,,,246103224610412+1846719+1,246103224610402+1846443+1,1,
33,33,,,246099724610001+1846723+1,246099724610001+1846456+1,1,
33,33,,,246100424610051+1846723+1,246100424610051+1846456+1,1,
33,33,,,246101124610284+1846723+1,246101124610284+1846456+1,1,
33,33,,,246103224610413+1846725+1,246104124610413+1846458+1,1,
33,33,,,246101524611765+1846730+1,246101524610295+1846463+1,1,
33,33,,,246099724610002+1846735+0,246099724610002+1844526+0,1,
33,33,,,246099724610004+1846735+0,246099724610004+1844526+0,1,
33,33,,,246100424610051+1846735+0,246100424610051+1844526+0,1,
33,33,,,246101124610281+1846735+0,246101124610281+1844526+0,1,
33,33,,,246106724610843+1846735+0,246106724610843+1844526+0,1,
33,33,,,246109524611752+1846735+0,246109524611752+1844526+0,1,
33,33,,,246101524611765+1846736+0,246103224610365+1844527+0,1,
33,33,,,246101524611765+1846736+0,246103924610435+1844527+0,1,
33,33,,,246099724610003+1846738+0,246099724610003+1846474+0,1,
33,33,,,246104624610561+1846738+0,246104624610561+1846474+0,1,
33,33,,,246106724610841+1846738+0,246106724610841+1846474+0,1,
33,33,,,246099224609934+1846748+0,246099224609934+1846486+0,1,
33,33,,,246099724610002+1846748+0,246099724610002+1846486+0,1,
33,33,,,246101124610282+1846748+0,246101124610282+1846486+0,1,
33,33,,,246109524611751+1846748+0,246109524611751+1846486+0,1,
33,33,,,246103224610412+1846750+0,246103924610412+1846489+0,1,
33,33,,,246101124610284+1846757+0,246101124610284+1846494+0,1,
33,33,,,246106124610632+1846757+0,246106124610632+1846494+0,1,
33,33,,,246106124610634+1846757+0,246106124610634+1846494+0,1,
33,33,,,246106724610844+1846757+0,246106724610844+1846494+0,1,
33,33,,,246108924610913+1846757+0,246108924610913+1846494+0,1,
33,33,,,246100624610063+1846759+0,246100624610063+1846496+0,1,
33,33,,,246103224610412+1846759+0,246103224610332+1846497+0,1,
33,33,,,246100424610051+1846767+0,246100424610051+1846505+0,1,
33,33,,,246099424610015+1846768+0,246099424610015+1846506+0,1,
33,33,,,246099724610004+1846770+0,246099724610004+1846513+0,1,
33,33,,,246104624610564+1846770+0,246104624610564+1846513+0,1,
33,33,,,246106124610633+1846770+0,246106124610633+1846513+0,1,
33,33,,,246109524611752+1846770+0,246109524611752+1846513+0,1,
33,33,,,246100624610063+1846772+0,246100624610063+1846515+0,1,
33,33,,,246100424610052+1846778+0,246100424610052+1846525+0,1,
33,33,,,246106724610844+1846778+0,246106724610844+1846525+0,1,
33,33,,,246101124610281+1846785+0,246101124610281+1846540+0,1,
33,33,,,246101124610283+1846785+0,246101124610283+1846540+0,1,
33,33,,,246101124610284+1846785+0,246101124610284+1846540+0,1,
33,33,,,246104624610561+1846785+0,246104624610561+1846540+0,1,
33,33,,,246106724610842+1846785+0,246106724610842+1846540+0,1,
33,33,,,246101524611765+1846786+0,246101524611765+1846541+0,1,
33,33,,,246099724610001+1846923+0,246099724610001+1846552+0,1,
33,33,,,246109524611752+1846923+0,246109524611752+1846552+0,1,
33,33,,,246103924610413+1846926+0,246103224610413+1846554+0,1,
33,33,,,246099224609933+1847000+0,246099224609933+1846559+0,1,
33,33,,,246104624610563+1847000+0,246104624610563+1846559+0,1,
33,33,,,246103224610411+1847003+0,246103224610411+1846561+0,1,
33,33,,,246106724610843+1847055+0,246106724610843+1846566+0,1,
33,33,,,246100624610063+1847057+0,246100424610063+1846566+0,1,
33,33,,,246103224610411+1847057+0,246103924610401+1846566+0,1,
33,33,,,246103224610413+1847057+0,246104124610413+1846568+0,1,
33,33,,,246101124610282+1847071+0,246101124610282+1846569+0,1,
33,33,,,246109524611751+1847071+0,246109524611751+1846569+0,1,
33,33,,,246103224610411+1847073+0,246103924610411+1846572+0,1,
33,33,,,246099724610004+1847117+0,246099724610004+1846577+0,1,
33,33,,,246104624610564+1847117+0,246104624610564+1846577+0,1,
33,33,,,246106124610633+1847117+0,246106124610633+1846577+0,1,
33,33,,,246106724610843+1847117+0,246106724610843+1846577+0,1,
33,33,,,246108924610914+1847117+0,246108924610914+1846577+0,1,
33,33,,,246099424610015+1847118+0,246099424610015+1846578+0,1,
33,33,,,246101524610295+1847118+0,246101524611765+1846578+0,1,
33,33,,,246099724610003+1847210+0,246099724610003+1846588+0,1,
33,33,,,246100624610063+1847211+0,246100624610063+1846590+0,1,
33,33,,,246103224610431+1847211+0,246103224610401+1846591+0,1,
33,33,,,246104624610561+1847255+0,246104624610561+1846599+0,1,
33,33,,,246100624610063+1847257+0,246100624610063+1846601+0,1,
33,33,,,246103224610412+1847257+0,246103224610342+1846602+0,1,
33,33,,,246103224610411+1847257+0,246103924610401+1846602+0,1,
33,33,,,246099224609934+1847261+0,246099224609934+1846608+0,1,
33,33,,,246099724610003+1847261+0,246099724610003+1846608+0,1,
33,33,,,246106124610632+1847261+0,246106124610632+1846608+0,1,
33,33,,,246106124610633+1847261+0,246106124610633+1846608+0,1,
33,33,,,246106724610841+1847261+0,246106724610841+1846608+0,1,
33,33,,,246099724610003+1847265+0,246099724610003+1846615+0,1,
33,33,,,246100424610063+1847265+0,246100624610063+1846616+0,1,
33,33,,,246109524611752+1847265+0,246109524611752+1846615+0,1,
33,33,,,246101524611765+1847266+0,246103424610365+1846616+0,1,
33,33,,,246099724610003+1847272+0,246099724610003+1846622+0,1,
33,33,,,246100424610061+1847272+0,246100424610051+1846622+0,1,
33,33,,,246101124610282+1847272+0,246101124610282+1846622+0,1,
33,33,,,246104624610561+1847272+0,246104624610561+1846622+0,1,
33,33,,,246106724610842+1847272+0,246106724610842+1846622+0,1,
33,33,,,246101524611765+1847273+0,246104324611765+1846623+0,1,
33,33,,,246103224610331+1847274+0,246103224610331+1846624+0,1,
33,33,,,246100224610026+1857954+0,246100224610026+1857291+0,1,
33,33,,,246100224610026+1857984+0,246100224610026+1857333+0,1,
33,33,,,246100324610037+1857985+0,246100324610037+1857334+0,1,
33,33,,,246106624610807+1857989+0,246106624610807+1857338+0,1,
33,33,,,246108824610936+1857990+0,246108824610936+1857339+0,1,
33,33,,,246110024611776+1857990+0,246110024611776+1857339+0,1,
33,33,,,246099624609967+1858003+0,246099624609967+1857363+0,1,
33,33,,,246105124610586+1858010+0,246105124610586+1857370+0,1,
33,33,,,246099624609967+1858023+0,246099624609967+1857394+0,1,
33,33,,,246106624610807+1858029+0,246106624610807+1857400+0,1,
33,33,,,246099624609967+1858042+0,246099624609967+1857430+0,1,
33,33,,,246101024610527+1858048+0,246101024610527+1857436+0,1,
33,33,,,246106624610807+1858048+0,246106624610807+1857436+0,1,
33,33,,,246103524610444+1858073+0,246103524610444+1857469+0,1,
33,33,,,246105124610586+1858073+0,246105124610586+1857469+0,1,
33,33,,,246099524609956+1858093+0,246099524609956+1857501+0,1,
33,33,,,246109424611717+1858100+0,246109424611717+1857508+0,1,
33,33,,,246105124610586+1858117+0,246105124610586+1857547+0,1,
33,33,,,246106024610651+1858117+0,246106024610651+1857547+0,1,
33,33,,,246101024610527+1858119+0,246101024610527+1857546+0,1,
33,33,,,246100324610037+1858133+0,246100324610037+1857580+0,1,
33,33,,,246106024610656+1858154+0,246106024610656+1857619+0,1,
33,33,,,246108824610931+1858154+0,246108824610931+1857619+0,1,
33,33,,,246109424611717+1858157+0,246109424611717+1857621+0,1,
33,33,,,246105924610597+1858158+0,246105924610597+1857622+0,1,
33,33,,,246101024610527+1858180+0,246101024610527+1857659+0,1,
33,33,,,246109424611717+1858180+0,246109424611717+1857659+0,1,
33,33,,,246107224610866+1858181+0,246107224610866+1857660+0,1,
33,33,,,246100224610026+1858213+0,246100224610026+1857691+0,1,
33,33,,,246101024610527+1858218+0,246101024610527+1857696+0,1,
33,33,,,246106624610807+1858247+0,246106624610807+1857734+0,1,
33,33,,,246105924610597+1858248+0,246105924610597+1857736+0,1,
33,33,,,246100924610306+1858265+0,246100924610306+1857771+0,1,
33,33,,,246101024610527+1858266+0,246101024610527+1857772+0,1,
33,33,,,246108824610936+1858267+0,246108824610936+1857773+0,1,
33,33,,,246108724610877+1858268+0,246108724610877+1857774+0,1,
33,33,,,246103524610446+1858286+0,246103524610446+1857812+0,1,
33,33,,,246100324610037+1858301+0,246100324610037+1857846+0,1,
33,33,,,246106024610651+1858306+0,246106024610651+1857851+0,1,
33,33,,,246101024610527+1858325+0,246101024610527+1857880+0,1,
33,33,,,246109424611717+1858325+0,246109424611717+1857880+0,1,
33,33,,,246110024611776+1858326+0,246110024611776+1857881+0,1,
33,33,,,246100224610026+1858350+0,246100224610026+1857915+0,1,
33,33,,,246100324610037+1858351+0,246100324610037+1857916+0,1,
33,33,,,246105124610586+1858355+0,246105124610586+1857921+0,1,
33,33,,,246108824610931+1858355+0,246108824610931+1857921+0,1,
33,33,,,246108824610936+1858355+0,246108824610936+1857921+0,1,
33,33,,,246110024611776+1858355+0,246110024611776+1857921+0,1,
33,33,,,246100424610051+1846635+0,246100424610061+1846344+1,1,
33,33,,,246101124610281+1846635+0,246101124610281+1846344+1,1,
33,33,,,246101124610283+1846635+0,246101124610283+1846344+1,1,
33,33,,,246104624610562+1846635+0,246104624610562+1846344+1,1,
33,33,,,246105024611765+1846636+0,246101524611765+1846345+1,1,
33,33,,,246099224609943+1846648+1,246099224609933+1846369+1,1,
33,33,,,246099724610011+1846648+1,246099724610001+1846369+1,1,
33,33,,,246103224610362+1846648+1,246103224610332+1846372+1,1,
33,33,,,246106124610642+1846648+1,246106124610632+1846369+1,1,
33,33,,,246106124610644+1846648+1,246106124610634+1846369+1,1,
33,33,,,246108924610922+1846648+1,246108924610912+1846369+1,1,
33,33,,,246109524611763+1846648+1,246109524611753+1846369+1,1,
33,33,,,246109524611765+1846648+1,246101524611765+1846370+1,1,
33,33,,,246101124610282+1846660+1,246101124610282+1846376+1,1,
33,33,,,246104624610564+1846660+1,246104624610564+1846376+1,1,
33,33,,,246106724610844+1846660+1,246106724610844+1846376+1,1,
33,33,,,246108924610914+1846660+1,246108924610914+1846376+1,1,
33,33,,,246109524611752+1846660+1,246109524611752+1846376+1,1,
33,33,,,246109524611753+1846660+1,246109524611753+1846376+1,1,
33,33,,,246100424610052+1846660+1,246100424610052+1846381+1,1,
33,33,,,246104624610564+1846660+1,246104624610564+1846381+1,1,
33,33,,,246101524610295+1846661+1,246101524610295+1846382+1,1,
33,33,,,246105024611765+1846661+1,246105024611765+1846382+1,1,
33,33,,,246099424610015+1846661+1,246099424610015+1846377+1,1,
33,33,,,246100624610063+1846662+1,246100624610063+1846382+1,1,
33,33,,,246103924610411+1846663+1,246103224610431+1846382+1,1,
33,33,,,246103224610332+1846663+1,246103224610402+1846378+1,1,
33,33,,,246104624610564+1846671+1,246104624610564+1846389+1,1,
33,33,,,246109524611754+1846671+1,246109524611754+1846389+1,1,
33,33,,,246103924610412+1846674+1,246103224610402+1846391+1,1,
33,33,,,246100424610052+1846676+1,246100424610052+1846415+1,1,
33,33,,,246103924610412+1846679+1,246103224610412+1846417+1,1,
33,33,,,246106724610844+1846701+1,246106724610844+1846429+1,1,
33,33,,,246101524611765+1846702+1,246101524610295+1846430+1,1,
33,33,,,246101524611765+1846702+1,246103424610365+1846430+1,1,
33,33,,,246103224610413+1846703+1,246103424610363+1846430+1,1,
33,33,,,246103224610412+1846703+1,246103924610412+1846431+1,1,
33,33,,,246099224609933+1846710+1,246099224609933+1846436+1,1,
33,33,,,246099724610003+1846710+1,246099724610003+1846436+1,1,
33,33,,,246100424610051+1846710+1,246100424610051+1846436+1,1,
33,33,,,246099224609933+1846713+1,246099224609933+1846436+1,1,
33,33,,,246104624610563+1846717+1,246104624610563+1846440+1,1,
